image_id,label,filename,set,uid,record_id,label_predicted,score_predicted,e_0,e_1,in_test,label_true,labeled,color_prob,color_class,label_undetermined,scores_predicted,label_possible,score_possible,entropy,al_measure,most_needed,fre,incorrect_score,double_checked,dp_is_ldp,dp_depth,dp_depth_alt,dp_parent,display_order,num_children,dp_cluster,num_children_alt,dp_cluster_color,dp_most_needed,direct_most_needed,score_true,color_fre
RMNH_MOL_209432_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_209432_1.jpg,,RMNH_MOL_209432_1,RMNH_MOL_209432_1R,Label only,1.0,-5.202177,-16.68623,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18267,11,8074,2791,0,1.0,0,#450559,66.0,18272,,#440154
RMNH_MOL_312758,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_312758.jpg,,RMNH_MOL_312758,RMNH_MOL_312758R,Shell,1.0,-7.2644434,14.489819,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9406637547794948,0.61,0,0,18259,14,8933,1265,2,3.0,1,#471164,66.0,18272,,#e5e419
ZMA_MOLL_82886,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_82886.jpg,,ZMA_MOLL_82886,ZMA_MOLL_82886R,Shell,1.0,-15.9608135,9.216549,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18273,18,13861,5375,11,41.0,1,#29af7f,66.0,18272,,#440154
ZMA_MOLL_46470,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_46470.jpg,,ZMA_MOLL_46470,ZMA_MOLL_46470R,Shell,1.0,-10.345666,12.445305,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,1,18266,14,7606,2307,187,,4,#800080,66.0,18272,,#440154
RMNH_MOL_177854,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_177854.jpg,,RMNH_MOL_177854,RMNH_MOL_177854R,Shell,1.0,-12.857294,17.747143,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9355339314999276,0.61,0,0,18264,12,7361,1852,0,48.0,0,#58c765,66.0,18272,,#e5e419
RMNH_MOL_183667,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_183667.jpg,,RMNH_MOL_183667,RMNH_MOL_183667R,,0.047660142,-13.491934,14.661182,0,,0,#471063,#AAAAAA,,,,,-inf,18272,66.0,0.0,0.61,0,0,18275,12,11884,8968,7,19.0,1,#365d8d,66.0,18272,,#440154
RMNH_MOL_179448,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_179448.jpg,,RMNH_MOL_179448,RMNH_MOL_179448R,Shell,1.0,-8.368525,10.17894,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.915876578071473,0.61,0,0,18276,11,17522,11794,8,33.0,1,#20928c,66.0,18272,,#d8e219
RMNH_MOL_181057,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_181057.jpg,,RMNH_MOL_181057,RMNH_MOL_181057R,Shell,,-10.945237,12.588478,0,Shell,1,#800080,#9c9ede,,,,,,18272,66.0,0.9591341700159478,0.61,1,0,18278,19,6777,18256,0,3.0,0,#471164,66.0,18272,,#f1e51d
RMNH_MOL_219870_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_219870_1.jpg,,RMNH_MOL_219870_1,RMNH_MOL_219870_1R,Shell,,-12.582408,15.436874,0,Shell,1,#800080,#9c9ede,,,,,,18272,66.0,0.952745302605872,0.61,1,0,18275,17,9192,7769,0,38.0,0,#20a486,66.0,18272,,#f1e51d
RMNH_MOL_313689,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_313689.jpg,,RMNH_MOL_313689,RMNH_MOL_313689R,,0.04019762,-10.199193,11.83383,1,,0,#471063,#AAAAAA,,,,,-inf,18272,66.0,0.0,0.61,0,0,18260,14,16757,1444,2,12.0,1,#423f85,66.0,18272,,#440154
ZMA_MOLL_47014,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_47014.jpg,,ZMA_MOLL_47014,ZMA_MOLL_47014R,Shell,1.0,-12.824296,14.675236,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18274,14,4205,7705,18,1.0,4,#450559,66.0,18272,,#440154
ZMA_MOLL_161983_1,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_161983_1.jpg,,ZMA_MOLL_161983_1,ZMA_MOLL_161983_1R,Shell,1.0,-12.184458,16.272552,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9006438316424944,0.61,0,0,18271,13,7658,4471,4,18.0,1,#38598c,66.0,18272,,#cae11f
RMNH_MOL_133010_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_133010_1.jpg,,RMNH_MOL_133010_1,RMNH_MOL_133010_1R,Shell,0.7760292935627192,-6.9889154,-13.0884,1,,0,#69cd5b,#9c9ede,,0.78,Label only,0.22,0.767351902614942,18272,66.0,0.5529024657608124,0.61,0,0,18274,20,12384,7706,14,5.0,1,#481c6e,66.0,18272,,#1f9f88
ZMA_MOLL_50284,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_50284.jpg,,ZMA_MOLL_50284,ZMA_MOLL_50284R,Shell,1.0,-9.589807,16.264149,0,Shell,1,#800080,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9506544089659096,0.61,0,0,18278,17,8001,18257,0,19.0,0,#365d8d,66.0,18272,1.0,#ece51b
ZMA_MOLL_54004,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_54004.jpg,,ZMA_MOLL_54004,ZMA_MOLL_54004R,Shell,1.0,-9.393262,15.883171,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18275,12,9618,8967,2,13.0,1,#414487,66.0,18272,,#440154
RMNH_MOL_208701,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_208701.jpg,,RMNH_MOL_208701,RMNH_MOL_208701R,Shell,1.0,-11.781798,10.65699,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.941342630990725,0.61,0,0,18278,23,12210,18246,2,12.0,1,#423f85,66.0,18272,,#e5e419
RMNH_MOL_228687,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_228687.jpg,,RMNH_MOL_228687,RMNH_MOL_228687R,Shell,1.0,-5.5436325,8.224922,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.8300001910771098,0.61,0,0,18273,12,17559,5384,2,42.0,1,#2eb37c,66.0,18272,,#9bd93c
RMNH_MOL_221360,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_221360.jpg,,RMNH_MOL_221360,RMNH_MOL_221360R,Shell,1.0,-9.971509,10.468487,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.949677873234981,0.61,0,0,18275,12,8682,8985,2,35.0,1,#1f998a,66.0,18272,,#ece51b
ZMA_MOLL_26958,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_26958.jpg,,ZMA_MOLL_26958,ZMA_MOLL_26958R,Shell,1.0,-8.6593,11.948341,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9497922962798804,0.61,0,0,18278,19,9208,18247,13,40.0,1,#25ac82,66.0,18272,,#ece51b
ZMA_MOLL_81219,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_81219.jpg,,ZMA_MOLL_81219,ZMA_MOLL_81219R,Shell,1.0,-10.367416,13.06971,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9583377540376872,0.61,0,0,18274,18,12929,7718,2,60.0,1,#cde11d,66.0,18272,,#f1e51d
RMNH_MOL_151830,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_151830.jpg,,RMNH_MOL_151830,RMNH_MOL_151830R,Shell,1.0,-14.959781,16.9254,0,Shell,1,#800080,#9c9ede,,1.0,,,-0.0,18272,66.0,0.952970197685342,0.61,1,0,18276,13,16697,9000,0,7.0,0,#482677,66.0,18272,1.0,#f1e51d
ZMA_MOLL_2508785,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_2508785.jpg,,ZMA_MOLL_2508785,ZMA_MOLL_2508785R,Slide,1.0,18.005272,9.733046,0,Slide,1,#800080,#e7ba52,,1.0,,,-0.0,18272,66.0,0.9796718969970268,0.61,0,0,18274,8,7724,7712,0,65.0,0,#fde725,66.0,18272,1.0,#fde725
RMNH_MOL_193119,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_193119.jpg,,RMNH_MOL_193119,RMNH_MOL_193119R,Shell,1.0,-9.41407,10.583361,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9621363267988235,0.61,0,0,18278,12,16400,18248,2,40.0,1,#25ac82,66.0,18272,,#f8e621
ZMA_MOLL_96268,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_96268.jpg,,ZMA_MOLL_96268,ZMA_MOLL_96268R,Shell,1.0,-11.348297,15.43277,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,12,13482,18241,4,19.0,2,#365d8d,66.0,18272,,#440154
RMNH_MOL_192940,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_192940.jpg,,RMNH_MOL_192940,RMNH_MOL_192940R,Shell,1.0,-9.695641,13.36824,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9314509194782308,0.61,0,0,18278,15,9078,18242,2,14.0,1,#3f4889,66.0,18272,,#dfe318
ZMA_MOLL_2509529,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_2509529.jpg,,ZMA_MOLL_2509529,ZMA_MOLL_2509529R,Tube,1.0,18.325218,8.482834,0,,0,#fde725,#ad494a,,1.0,,,-0.0,18272,66.0,0.2644811225190892,0.61,0,0,18278,22,7259,18243,12,64.0,2,#f6e620,66.0,18272,,#38588c
RMNH_MOL_316908_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_316908_1.jpg,,RMNH_MOL_316908_1,RMNH_MOL_316908_1R,Shell,1.0,-0.6062336,-18.335125,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,9,9568,18244,3,1.0,1,#450559,66.0,18272,,#440154
RMNH_MOL_5007798,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_5007798.jpg,,RMNH_MOL_5007798,RMNH_MOL_5007798R,Slide,1.0,17.247307,11.386913,0,,0,#fde725,#e7ba52,,1.0,,,-0.0,18272,66.0,0.8402488551668545,0.61,0,0,18276,7,6485,9001,3,0.0,1,#440154,66.0,18272,,#a2da37
RMNH_MOL_219526_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_219526_1.jpg,,RMNH_MOL_219526_1,RMNH_MOL_219526_1R,Label only,1.0,-4.0375032,-16.457584,1,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,12,8016,18245,16,15.0,2,#3d4d8a,66.0,18272,,#440154
RMNH_MOL_235913,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_235913.jpg,,RMNH_MOL_235913,RMNH_MOL_235913R,Shell,1.0,-7.8847513,13.726593,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18269,10,13639,3509,4,55.0,1,#98d83e,66.0,18272,,#440154
RMNH_MOL_220995,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_220995.jpg,,RMNH_MOL_220995,RMNH_MOL_220995R,Shell,1.0,-8.990999,12.81525,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9626328287260684,0.61,0,0,18273,17,15084,5427,5,3.0,1,#471164,66.0,18272,,#f8e621
RMNH_MOL_130613_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_130613_1.jpg,,RMNH_MOL_130613_1,RMNH_MOL_130613_1R,Shell,1.0,-0.103027344,-18.016855,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.6484099259379765,0.61,0,0,18275,10,11250,8982,3,5.0,1,#481c6e,66.0,18272,,#32b67a
ZMA_MOLL_49600,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_49600.jpg,,ZMA_MOLL_49600,ZMA_MOLL_49600R,Shell,1.0,-15.076177,14.734837,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9563364668565592,0.61,0,0,18252,7,7325,791,6,39.0,1,#22a884,66.0,18272,,#f1e51d
RMNH_MOL_193741,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_193741.jpg,,RMNH_MOL_193741,RMNH_MOL_193741R,Shell,1.0,-14.362293,14.026768,0,Shell,1,#800080,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9557356677435142,0.61,0,0,18278,13,12088,18238,0,3.0,0,#471164,66.0,18272,1.0,#f1e51d
ZMA_MOLL_2509353,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_2509353.jpg,,ZMA_MOLL_2509353,ZMA_MOLL_2509353R,Slide,1.0,17.230984,7.76231,0,Slide,1,#800080,#e7ba52,,1.0,,,-0.0,18272,66.0,0.9786479714642408,0.61,0,0,18269,12,13880,3510,0,7.0,0,#482677,66.0,18272,1.0,#fde725
RMNH_MOL_148199,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_148199.jpg,,RMNH_MOL_148199,RMNH_MOL_148199R,Shell,1.0,-10.585702,13.92836,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9732931317288273,0.61,0,0,18278,10,8698,18239,6,2.0,2,#460b5e,66.0,18272,,#fde725
RMNH_MOL_194049,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_194049.jpg,,RMNH_MOL_194049,RMNH_MOL_194049R,,0.030914212,-9.713993,16.828362,0,,0,#460b5e,#AAAAAA,,,,,-inf,18272,66.0,0.0,0.61,0,0,18267,17,2085,2530,2,43.0,1,#34b679,66.0,18272,,#440154
RMNH_MOL_311201_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_311201_1.jpg,,RMNH_MOL_311201_1,RMNH_MOL_311201_1R,Shell,1.0,-5.1487484,-16.175095,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.7950700900303553,0.61,0,1,18247,8,5545,645,0,10.0,0,#453581,66.0,18272,,#81d34d
RMNH_MOL_224956,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_224956.jpg,,RMNH_MOL_224956,RMNH_MOL_224956R,Shell,1.0,-13.366077,15.042007,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.966302418857632,0.61,0,0,18278,15,16587,18240,16,5.0,2,#481c6e,66.0,18272,,#f8e621
RMNH_MOL_182502,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_182502.jpg,,RMNH_MOL_182502,RMNH_MOL_182502R,Shell,1.0,-13.800876,15.717049,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18226,7,16716,324,0,0.0,0,#440154,66.0,18272,,#440154
RMNH_MOL_178090,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_178090.jpg,,RMNH_MOL_178090,RMNH_MOL_178090R,Shell,1.0,-15.880795,11.943153,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9519780867145424,0.61,0,0,18275,17,127,8983,0,31.0,0,#228b8d,66.0,18272,,#f1e51d
RMNH_MOL_152138_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_152138_1.jpg,,RMNH_MOL_152138_1,RMNH_MOL_152138_1R,Label only,1.0,-6.0211477,-16.358885,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.9073259220564326,0.61,0,0,18273,12,16177,5369,13,1.0,3,#450559,66.0,18272,,#d2e21b
RMNH_MOL_196809_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_196809_1.jpg,,RMNH_MOL_196809_1,RMNH_MOL_196809_1R,Label only,1.0,-8.201942,-15.519497,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18266,14,5445,2255,0,2.0,0,#460b5e,66.0,18272,,#440154
RMNH_MOL_184705,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_184705.jpg,,RMNH_MOL_184705,RMNH_MOL_184705R,Shell,1.0,-15.632984,18.434013,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18275,7,1092,8979,10,25.0,2,#2b748e,66.0,18272,,#440154
ZMA_MOLL_96483,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_96483.jpg,,ZMA_MOLL_96483,ZMA_MOLL_96483R,Shell,1.0,-10.588171,12.598816,1,Shell,1,#800080,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,19,12480,18236,0,49.0,0,#5ec962,66.0,18272,,#440154
RMNH_MOL_147054,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_147054.jpg,,RMNH_MOL_147054,RMNH_MOL_147054R,Shell,1.0,-10.736735,17.836548,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9561408220887282,0.61,0,0,18275,17,17426,8980,7,8.0,2,#472c7a,66.0,18272,,#f1e51d
ZMA_MOLL_34481,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_34481.jpg,,ZMA_MOLL_34481,ZMA_MOLL_34481R,Shell,1.0,-9.699762,13.91148,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9648332680337728,0.61,0,0,18278,17,14375,18237,0,48.0,0,#58c765,66.0,18272,,#f8e621
ZMA_MOLL_52558,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_52558.jpg,,ZMA_MOLL_52558,ZMA_MOLL_52558R,Shell,1.0,-10.802153,11.428448,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9575160331775936,0.61,0,0,18275,19,18055,8981,0,13.0,0,#414487,66.0,18272,,#f1e51d
RMNH_MOL_216607_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_216607_1.jpg,,RMNH_MOL_216607_1,RMNH_MOL_216607_1R,Label only,1.0,-1.6378288,-17.81927,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18276,8,5695,9010,3,2.0,1,#460b5e,66.0,18272,,#440154
RMNH_MOL_156617,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_156617.jpg,,RMNH_MOL_156617,RMNH_MOL_156617R,Tube,0.5851370109620424,-4.6546755,7.480732,0,,0,#20a386,#ad494a,,0.59,Shell,0.41,0.9789835440369156,18272,66.0,0.3158978298194044,0.61,0,0,18278,9,289,18233,2,5.0,1,#481c6e,66.0,18272,,#32648e
RMNH_MOL_228796,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_228796.jpg,,RMNH_MOL_228796,RMNH_MOL_228796R,,0.037846547,-15.112387,9.40313,0,,0,#460b5e,#AAAAAA,,,,,-inf,18272,66.0,0.0,0.61,0,0,18272,14,7795,4742,2,42.0,1,#2eb37c,66.0,18272,,#440154
RMNH_MOL_173349_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_173349_1.jpg,,RMNH_MOL_173349_1,RMNH_MOL_173349_1R,Label only,1.0,-1.84898,-17.477364,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.9223186613494848,0.61,0,0,18274,7,6535,7686,8,6.0,2,#482173,66.0,18272,,#d8e219
RMNH_MOL_219851,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_219851.jpg,,RMNH_MOL_219851,RMNH_MOL_219851R,Shell,1.0,-7.413231,16.907043,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9419666729823306,0.61,0,0,18274,18,3518,7687,0,38.0,0,#20a486,66.0,18272,,#e5e419
ZMA_MOLL_225147_2,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_225147_2.jpg,,ZMA_MOLL_225147_2,ZMA_MOLL_225147_2R,Shell,1.0,-16.851618,16.203156,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9072747821430762,0.61,0,0,18278,14,12337,18234,0,58.0,0,#b8de29,66.0,18272,,#d2e21b
ZMA_MOLL_84406,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_84406.jpg,,ZMA_MOLL_84406,ZMA_MOLL_84406R,Shell,1.0,-15.536663,9.868942,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.944960433868257,0.61,0,0,18278,16,17424,18235,0,23.0,0,#2e6d8e,66.0,18272,,#ece51b
RMNH_MOL_193976,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_193976.jpg,,RMNH_MOL_193976,RMNH_MOL_193976R,Shell,1.0,-15.975721,11.887836,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18274,16,6528,7688,5,14.0,2,#3f4889,66.0,18272,,#440154
ZMA_MOLL_96081,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_96081.jpg,,ZMA_MOLL_96081,ZMA_MOLL_96081R,Shell,1.0,-7.7481937,13.021645,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9495060266077554,0.61,0,0,18278,23,13559,18231,7,60.0,1,#cde11d,66.0,18272,,#ece51b
RMNH_MOL_143313,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_143313.jpg,,RMNH_MOL_143313,RMNH_MOL_143313R,Shell,1.0,-9.78092,18.173256,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18275,19,3890,8978,0,0.0,0,#440154,66.0,18272,,#440154
RMNH_MOL_5007659_2,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_5007659_2.jpg,,RMNH_MOL_5007659_2,RMNH_MOL_5007659_2R,Slide,1.0,17.412857,11.532482,0,,0,#fde725,#e7ba52,,1.0,,,-0.0,18272,66.0,0.7968174410899895,0.61,0,0,18278,12,9325,18232,2,44.0,1,#3aba76,66.0,18272,,#86d549
RMNH_MOL_196810,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_196810.jpg,,RMNH_MOL_196810,RMNH_MOL_196810R,,0.058360033,-11.01532,18.708652,0,,0,#471365,#AAAAAA,,,,,-inf,18272,66.0,0.0,0.61,0,0,18276,16,4442,9008,0,30.0,0,#24878e,66.0,18272,,#440154
ZMA_MOLL_52097,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_52097.jpg,,ZMA_MOLL_52097,ZMA_MOLL_52097R,Shell,1.0,-12.157314,11.436089,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9308723308469796,0.61,0,0,18272,23,8763,4743,5,0.0,1,#440154,66.0,18272,,#dfe318
RMNH_MOL_5007677,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_5007677.jpg,,RMNH_MOL_5007677,RMNH_MOL_5007677R,Slide,1.0,17.332779,11.342047,0,,0,#fde725,#e7ba52,,1.0,,,-0.0,18272,66.0,0.8536418872989706,0.61,0,0,18257,9,11944,1172,3,0.0,1,#440154,66.0,18272,,#a8db34
RMNH_MOL_143402_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_143402_1.jpg,,RMNH_MOL_143402_1,RMNH_MOL_143402_1R,Label only,1.0,-1.3950043,-17.928593,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.8756774196947106,0.61,0,0,18270,7,3569,4006,0,2.0,0,#460b5e,66.0,18272,,#bddf26
RMNH_MOL_133339,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_133339.jpg,,RMNH_MOL_133339,RMNH_MOL_133339R,Shell,1.0,-6.9619236,14.2174225,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9427763454931294,0.61,0,0,18276,15,13839,9009,6,54.0,1,#8ed645,66.0,18272,,#ece51b
ZMA_MOLL_47960,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_47960.jpg,,ZMA_MOLL_47960,ZMA_MOLL_47960R,,0.0595177,-11.456733,10.964193,0,,0,#471365,#AAAAAA,,,,,-inf,18272,66.0,0.0,0.61,0,1,18182,13,13005,188,6,60.0,2,#cde11d,66.0,18272,,#440154
RMNH_MOL_183573_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_183573_1.jpg,,RMNH_MOL_183573_1,RMNH_MOL_183573_1R,Shell,1.0,-16.180428,13.9696045,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9380259029130062,0.61,0,0,18276,14,7758,11753,0,35.0,0,#1f998a,66.0,18272,,#e5e419
RMNH_MOL_183044,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_183044.jpg,,RMNH_MOL_183044,RMNH_MOL_183044R,Shell,1.0,-7.291649,9.809456,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9428704889172153,0.61,0,0,18274,12,7415,7684,19,3.0,2,#471164,66.0,18272,,#ece51b
RMNH_MOL_318526_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_318526_1.jpg,,RMNH_MOL_318526_1,RMNH_MOL_318526_1R,Label only,1.0,-2.2545776,-18.40852,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.8678231683138437,0.61,0,0,18273,9,10587,5407,0,1.0,0,#450559,66.0,18272,,#b5de2b
RMNH_MOL_205112,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_205112.jpg,,RMNH_MOL_205112,RMNH_MOL_205112R,Shell,1.0,-11.103495,17.31276,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,1,18156,13,10140,151,0,36.0,0,#1e9d89,66.0,18272,,#440154
RMNH_MOL_184992,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_184992.jpg,,RMNH_MOL_184992,RMNH_MOL_184992R,,0.04501185,-13.1786,14.412331,0,,0,#471063,#AAAAAA,,,,,-inf,18272,66.0,0.0,0.61,0,0,18278,17,6668,18230,10,1.0,2,#450559,66.0,18272,,#440154
RMNH_MOL_228798,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_228798.jpg,,RMNH_MOL_228798,RMNH_MOL_228798R,Shell,1.0,-14.558981,10.497782,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9219407315860372,0.61,0,0,18270,15,13170,4012,4,33.0,1,#20928c,66.0,18272,,#d8e219
ZMA_MOLL_46844,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_46844.jpg,,ZMA_MOLL_46844,ZMA_MOLL_46844R,Shell,1.0,-17.27433,13.341843,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,17,16963,18227,3,2.0,1,#460b5e,66.0,18272,,#440154
ZMA_MOLL_45143,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_45143.jpg,,ZMA_MOLL_45143,ZMA_MOLL_45143R,Shell,1.0,-15.456009,15.26342,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9465705654462762,0.61,0,0,18273,9,17176,5403,0,23.0,0,#2e6d8e,66.0,18272,,#ece51b
