image_id,label,filename,set,uid,record_id,label_predicted,score_predicted,e_0,e_1,in_test,label_true,labeled,color_prob,color_class,dp_is_ldp,dp_depth,dp_depth_alt,dp_parent,display_order
228_20220730150634,"0,1",/mnt/big/indeed/diopsis_quality/images/228_20220730150634.jpg,,228_20220730150634,228_20220730150634R,,0.0,-2.89262,-10.327951,0,,0,#440154,#AAAAAA,0,68466,30,51504,34459
284_20220203205524,"0,1",/mnt/big/indeed/diopsis_quality/images/284_20220203205524.jpg,,284_20220203205524,284_20220203205524R,,0.043208454,19.998764,0.33449173,0,,0,#471063,#AAAAAA,0,68468,23,27729,68381
335_20220829033542,"0,1",/mnt/big/indeed/diopsis_quality/images/335_20220829033542.jpg,,335_20220829033542,335_20220829033542R,,0.03181786,12.847321,2.073513,1,,0,#460b5e,#AAAAAA,0,68468,15,19072,68382
266_20220903161426,"0,1",/mnt/big/indeed/diopsis_quality/images/266_20220903161426.jpg,,266_20220903161426,266_20220903161426R,,0.0,0.039936066,-6.9239817,0,,0,#440154,#AAAAAA,0,68454,11,53374,8391
211_20220529222748,"0,1",/mnt/big/indeed/diopsis_quality/images/211_20220529222748.jpg,,211_20220529222748,211_20220529222748R,,0.004488161,-6.9086056,2.0957851,0,,0,#440154,#AAAAAA,0,68466,13,3844,34451
250_20211124104747,"0,1",/mnt/big/indeed/diopsis_quality/images/250_20211124104747.jpg,,250_20211124104747,250_20211124104747R,,0.00726733,12.070789,6.7443733,0,,0,#440154,#AAAAAA,0,68460,13,59959,15643
374_20230622090257,"0,1",/mnt/big/indeed/diopsis_quality/images/374_20230622090257.jpg,,374_20230622090257,374_20230622090257R,,0.0,-1.72682,-6.608425,0,,0,#440154,#AAAAAA,0,68468,20,15424,68386
340_20230916000455,"0,1",/mnt/big/indeed/diopsis_quality/images/340_20230916000455.jpg,,340_20230916000455,340_20230916000455R,,0.0,1.0256557,5.3296814,0,,0,#440154,#AAAAAA,0,68464,21,25279,24607
397_20240604112709,"0,1",/mnt/big/indeed/diopsis_quality/images/397_20240604112709.jpg,,397_20240604112709,397_20240604112709R,,0.0,-1.2006531,-10.45982,0,,0,#440154,#AAAAAA,0,68468,27,36735,68387
263_20210915105515,"0,1",/mnt/big/indeed/diopsis_quality/images/263_20210915105515.jpg,,263_20210915105515,263_20210915105515R,,0.0,-4.8555336,-9.410814,0,,0,#440154,#AAAAAA,0,68459,19,13572,12448
385_20230909120229,"0,1",/mnt/big/indeed/diopsis_quality/images/385_20230909120229.jpg,,385_20230909120229,385_20230909120229R,,0.0,2.3060055,-6.4863796,1,,0,#440154,#AAAAAA,0,68457,22,13271,11149
290_20210907012233,"0,1",/mnt/big/indeed/diopsis_quality/images/290_20210907012233.jpg,,290_20210907012233,290_20210907012233R,,0.0,-2.22715,5.7778397,0,,0,#440154,#AAAAAA,0,68468,29,56771,68388
327_20221102043618,"0,1",/mnt/big/indeed/diopsis_quality/images/327_20221102043618.jpg,,327_20221102043618,327_20221102043618R,,0.0,11.709801,2.605339,0,,0,#440154,#AAAAAA,0,68458,20,45159,11161
333_20230926211315,"0,1",/mnt/big/indeed/diopsis_quality/images/333_20230926211315.jpg,,333_20230926211315,333_20230926211315R,,0.012826073,12.473858,2.1535778,1,,0,#450457,#AAAAAA,0,68458,13,47849,11162
244_20240411050601,"0,1",/mnt/big/indeed/diopsis_quality/images/244_20240411050601.jpg,,244_20240411050601,244_20240411050601R,,0.0,2.920456,4.8836174,0,,0,#440154,#AAAAAA,0,68466,12,57965,44841
368_20240813174632,"0,1",/mnt/big/indeed/diopsis_quality/images/368_20240813174632.jpg,,368_20240813174632,368_20240813174632R,,0.0,-0.2329483,-5.4078693,0,,0,#440154,#AAAAAA,0,68466,16,57160,44842
356_20230513163734,"0,1",/mnt/big/indeed/diopsis_quality/images/356_20230513163734.jpg,,356_20230513163734,356_20230513163734R,,0.0,-1.2223015,-11.153954,1,,0,#440154,#AAAAAA,0,68462,20,30840,20862
209_20210928150510,"0,1",/mnt/big/indeed/diopsis_quality/images/209_20210928150510.jpg,,209_20210928150510,209_20210928150510R,,0.0,-1.7053719,-9.2106495,1,,0,#440154,#AAAAAA,0,68468,27,3278,68313
237_20230427212752,"0,1",/mnt/big/indeed/diopsis_quality/images/237_20230427212752.jpg,,237_20230427212752,237_20230427212752R,,0.0,2.5146484,6.078018,0,,0,#440154,#AAAAAA,0,68465,29,4848,29533
237_20230828112325,"0,1",/mnt/big/indeed/diopsis_quality/images/237_20230828112325.jpg,,237_20230828112325,237_20230828112325R,,0.0,-1.3295403,-7.340536,0,,0,#440154,#AAAAAA,0,68468,16,19312,68314
249_20210908180346,"0,1",/mnt/big/indeed/diopsis_quality/images/249_20210908180346.jpg,,249_20210908180346,249_20210908180346R,,0.0,0.35752487,-4.872031,0,,0,#440154,#AAAAAA,0,68453,11,49023,7670
334_20220328010203,"0,1",/mnt/big/indeed/diopsis_quality/images/334_20220328010203.jpg,,334_20220328010203,334_20220328010203R,,0.0008442737,7.630924,12.828255,0,,0,#440154,#AAAAAA,0,68466,9,17052,44840
367_20240512132822,"0,1",/mnt/big/indeed/diopsis_quality/images/367_20240512132822.jpg,,367_20240512132822,367_20240512132822R,,0.0,3.740549,9.810429,0,,0,#440154,#AAAAAA,0,68463,10,35174,20873
296_20220703193919,"0,1",/mnt/big/indeed/diopsis_quality/images/296_20220703193919.jpg,,296_20220703193919,296_20220703193919R,,0.0,-2.3272552,-5.896701,0,,0,#440154,#AAAAAA,1,68333,13,15101,559
257_20230422232627,"0,1",/mnt/big/indeed/diopsis_quality/images/257_20230422232627.jpg,,257_20230422232627,257_20230422232627R,,0.0,-3.8659897,11.981663,0,,0,#440154,#AAAAAA,0,68457,17,52727,11156
387_20220617100508,"0,1",/mnt/big/indeed/diopsis_quality/images/387_20220617100508.jpg,,387_20220617100508,387_20220617100508R,,0.0008183656,-0.8977127,11.41951,0,,0,#440154,#AAAAAA,0,68468,19,10137,68318
271_20240215070521,"0,1",/mnt/big/indeed/diopsis_quality/images/271_20240215070521.jpg,,271_20240215070521,271_20240215070521R,,0.005706116,14.853344,8.855148,0,,0,#440154,#AAAAAA,0,68463,21,29957,20874
274_20210818184242,"0,1",/mnt/big/indeed/diopsis_quality/images/274_20210818184242.jpg,,274_20210818184242,274_20210818184242R,,0.0,-0.30653572,-7.935175,0,,0,#440154,#AAAAAA,0,68468,17,59644,68319
234_20230512203856,"0,1",/mnt/big/indeed/diopsis_quality/images/234_20230512203856.jpg,,234_20230512203856,234_20230512203856R,,0.0,-3.352148,-6.578682,0,,0,#440154,#AAAAAA,0,68468,20,18329,68323
236_20240605093125,"0,1",/mnt/big/indeed/diopsis_quality/images/236_20240605093125.jpg,,236_20240605093125,236_20240605093125R,,0.0,-3.2113037,-9.946151,0,,0,#440154,#AAAAAA,0,68465,28,27931,29532
230_20220514012045,"0,1",/mnt/big/indeed/diopsis_quality/images/230_20220514012045.jpg,,230_20220514012045,230_20220514012045R,,0.02421893,-17.2404,-2.2321453,0,,0,#46085c,#AAAAAA,0,68447,14,2622,4528
236_20230603184658,"0,1",/mnt/big/indeed/diopsis_quality/images/236_20230603184658.jpg,,236_20230603184658,236_20230603184658R,,0.0,-1.7871361,-4.101964,0,,0,#440154,#AAAAAA,0,68468,12,48779,68316
293_20230726203447,"0,1",/mnt/big/indeed/diopsis_quality/images/293_20230726203447.jpg,,293_20230726203447,293_20230726203447R,,0.0,1.4526672,-3.6869164,0,,0,#440154,#AAAAAA,0,68452,7,7492,7045
349_20230924063812,"0,1",/mnt/big/indeed/diopsis_quality/images/349_20230924063812.jpg,,349_20230924063812,349_20230924063812R,,0.0,-1.1913452,3.0883827,0,,0,#440154,#AAAAAA,0,68466,18,38263,44839
340_20230617222313,"0,1",/mnt/big/indeed/diopsis_quality/images/340_20230617222313.jpg,,340_20230617222313,340_20230617222313R,,0.0,1.2357998,-10.132591,0,,0,#440154,#AAAAAA,0,68463,21,3052,20881
352_20240719044440,"0,1",/mnt/big/indeed/diopsis_quality/images/352_20240719044440.jpg,,352_20240719044440,352_20240719044440R,,0.0,-0.041820526,7.2746487,0,,0,#440154,#AAAAAA,0,68468,27,61424,68317
288_20210801203241,"0,1",/mnt/big/indeed/diopsis_quality/images/288_20210801203241.jpg,,288_20210801203241,288_20210801203241R,,0.0,-0.23185349,-12.991871,0,,0,#440154,#AAAAAA,0,68468,23,17537,68321
297_20210809051448,"0,1",/mnt/big/indeed/diopsis_quality/images/297_20210809051448.jpg,,297_20210809051448,297_20210809051448R,,0.0,-0.6580677,3.7346,0,,0,#440154,#AAAAAA,0,68465,16,39470,34382
348_20240511044308,"0,1",/mnt/big/indeed/diopsis_quality/images/348_20240511044308.jpg,,348_20240511044308,348_20240511044308R,,0.036154907,3.9882965,12.313065,1,,0,#460b5e,#AAAAAA,1,68430,12,31993,1871
257_20240626043455,"0,1",/mnt/big/indeed/diopsis_quality/images/257_20240626043455.jpg,,257_20240626043455,257_20240626043455R,,0.0012043575,3.649969,12.902477,0,,0,#440154,#AAAAAA,0,68468,19,40255,68322
320_20210917193105,"0,1",/mnt/big/indeed/diopsis_quality/images/320_20210917193105.jpg,,320_20210917193105,320_20210917193105R,,0.0,0.768528,-9.281105,1,,0,#440154,#AAAAAA,0,68463,26,17519,20882
268_20230916190105,"0,1",/mnt/big/indeed/diopsis_quality/images/268_20230916190105.jpg,,268_20230916190105,268_20230916190105R,,0.0,-2.6034317,-10.448744,0,,0,#440154,#AAAAAA,0,68435,24,64170,2397
320_20211017075951,"0,1",/mnt/big/indeed/diopsis_quality/images/320_20211017075951.jpg,,320_20211017075951,320_20211017075951R,,0.0,-3.5621204,17.087547,0,,0,#440154,#AAAAAA,0,68463,15,27207,20872
311_20240906035416,"0,1",/mnt/big/indeed/diopsis_quality/images/311_20240906035416.jpg,,311_20240906035416,311_20240906035416R,,0.0,1.1442909,6.1491013,0,,0,#440154,#AAAAAA,0,68460,12,25545,13885
366_20220909213527,"0,1",/mnt/big/indeed/diopsis_quality/images/366_20220909213527.jpg,,366_20220909213527,366_20220909213527R,,0.022057213,-9.135514,14.806934,0,,0,#46085c,#AAAAAA,0,68468,9,49341,68244
284_20211222010450,"0,1",/mnt/big/indeed/diopsis_quality/images/284_20211222010450.jpg,,284_20211222010450,284_20211222010450R,,0.0353381,13.971573,14.503799,0,,0,#460b5e,#AAAAAA,0,68455,18,44837,9225
315_20230807060030,"0,1",/mnt/big/indeed/diopsis_quality/images/315_20230807060030.jpg,,315_20230807060030,315_20230807060030R,,0.0,-1.1615124,4.5934906,0,,0,#440154,#AAAAAA,0,68463,13,437,24502
332_20210808225802,"0,1",/mnt/big/indeed/diopsis_quality/images/332_20210808225802.jpg,,332_20210808225802,332_20210808225802R,,0.0041165594,17.788208,5.1285515,0,,0,#440154,#AAAAAA,0,68466,14,22786,44620
342_20230826172148,"0,1",/mnt/big/indeed/diopsis_quality/images/342_20230826172148.jpg,,342_20230826172148,342_20230826172148R,,0.0,1.3347645,-4.7802677,0,,0,#440154,#AAAAAA,0,68462,13,18338,20843
390_20240626230818,"0,1",/mnt/big/indeed/diopsis_quality/images/390_20240626230818.jpg,,390_20240626230818,390_20240626230818R,,0.0,-8.589054,0.24896812,0,,0,#440154,#AAAAAA,0,68466,21,2768,44845
262_20220320181413,"0,1",/mnt/big/indeed/diopsis_quality/images/262_20220320181413.jpg,,262_20220320181413,262_20220320181413R,,0.016061123,1.0135345,14.170074,0,,0,#450457,#AAAAAA,0,68464,17,57376,24653
252_20210802122156,"0,1",/mnt/big/indeed/diopsis_quality/images/252_20210802122156.jpg,,252_20210802122156,252_20210802122156R,,0.0,-0.89891243,-10.475173,0,,0,#440154,#AAAAAA,0,68460,29,86,15629
232_20230504214706,"0,1",/mnt/big/indeed/diopsis_quality/images/232_20230504214706.jpg,,232_20230504214706,232_20230504214706R,,0.0,1.1764221,6.733013,0,,0,#440154,#AAAAAA,0,68460,15,47705,13895
324_20230523100132,"0,1",/mnt/big/indeed/diopsis_quality/images/324_20230523100132.jpg,,324_20230523100132,324_20230523100132R,,0.0,0.84365845,-7.4386444,1,,0,#440154,#AAAAAA,0,68464,16,39566,24674
260_20211014212610,"0,1",/mnt/big/indeed/diopsis_quality/images/260_20211014212610.jpg,,260_20211014212610,260_20211014212610R,,0.0,-8.30593,0.16214752,1,,0,#440154,#AAAAAA,0,68457,13,67054,11136
357_20220828200923,"0,1",/mnt/big/indeed/diopsis_quality/images/357_20220828200923.jpg,,357_20220828200923,357_20220828200923R,,0.0012044813,8.909134,17.32307,0,,0,#440154,#AAAAAA,0,68462,12,2542,18008
267_20220325051342,"0,1",/mnt/big/indeed/diopsis_quality/images/267_20220325051342.jpg,,267_20220325051342,267_20220325051342R,,0.015067849,0.7437229,12.499977,1,,0,#450457,#AAAAAA,0,68457,13,29428,11137
237_20240612160704,"0,1",/mnt/big/indeed/diopsis_quality/images/237_20240612160704.jpg,,237_20240612160704,237_20240612160704R,,0.0,-3.4628334,-6.525359,0,,0,#440154,#AAAAAA,0,68449,15,4212,5259
262_20220320093218,"0,1",/mnt/big/indeed/diopsis_quality/images/262_20220320093218.jpg,,262_20220320093218,262_20220320093218R,,0.014845192,1.0038853,14.174595,0,,0,#450457,#AAAAAA,0,68466,14,13776,44619
383_20240823160358,"0,1",/mnt/big/indeed/diopsis_quality/images/383_20240823160358.jpg,,383_20240823160358,383_20240823160358R,,0.0,0.6679268,-11.725239,1,,0,#440154,#AAAAAA,0,68459,28,61772,12395
246_20210926130130,"0,1",/mnt/big/indeed/diopsis_quality/images/246_20210926130130.jpg,,246_20210926130130,246_20210926130130R,,0.0,-4.1479864,-4.346815,0,,0,#440154,#AAAAAA,0,68463,16,43877,24509
377_20230604231259,"0,1",/mnt/big/indeed/diopsis_quality/images/377_20230604231259.jpg,,377_20230604231259,377_20230604231259R,,0.0,2.515707,5.306471,0,,0,#440154,#AAAAAA,0,68468,11,68376,68248
228_20230610022258,"0,1",/mnt/big/indeed/diopsis_quality/images/228_20230610022258.jpg,,228_20230610022258,228_20230610022258R,,0.009025276,-7.4895773,0.5403156,1,,0,#440154,#AAAAAA,0,68466,10,31490,44764
230_20210817092720,"0,1",/mnt/big/indeed/diopsis_quality/images/230_20210817092720.jpg,,230_20210817092720,230_20210817092720R,,0.0,-1.84865,-8.3063965,0,,0,#440154,#AAAAAA,0,68468,14,26118,68242
207_20211119153146,"0,1",/mnt/big/indeed/diopsis_quality/images/207_20211119153146.jpg,,207_20211119153146,207_20211119153146R,,0.0011204173,10.804827,6.4604454,0,,0,#440154,#AAAAAA,0,68465,13,35902,29552
257_20230827175037,"0,1",/mnt/big/indeed/diopsis_quality/images/257_20230827175037.jpg,,257_20230827175037,257_20230827175037R,,0.0,-4.0872993,-4.179472,0,,0,#440154,#AAAAAA,0,68466,13,15284,44765
354_20230904114748,"0,1",/mnt/big/indeed/diopsis_quality/images/354_20230904114748.jpg,,354_20230904114748,354_20230904114748R,,0.0,1.3568611,-4.788336,0,,0,#440154,#AAAAAA,0,68468,12,38255,68243
331_20210912131857,"0,1",/mnt/big/indeed/diopsis_quality/images/331_20210912131857.jpg,,331_20210912131857,331_20210912131857R,,0.0,-1.8330479,-5.5588865,0,,0,#440154,#AAAAAA,0,68462,16,44226,20841
295_20220517202158,"0,1",/mnt/big/indeed/diopsis_quality/images/295_20220517202158.jpg,,295_20220517202158,295_20220517202158R,,0.0,6.938122,3.1053524,0,,0,#440154,#AAAAAA,0,68464,18,28858,24671
239_20240811224453,"0,1",/mnt/big/indeed/diopsis_quality/images/239_20240811224453.jpg,,239_20240811224453,239_20240811224453R,,0.0,-2.1748886,5.235176,0,,0,#440154,#AAAAAA,0,68464,17,8557,24672
237_20220714120652,"0,1",/mnt/big/indeed/diopsis_quality/images/237_20220714120652.jpg,,237_20220714120652,237_20220714120652R,,0.0,-3.013647,-8.286885,0,,0,#440154,#AAAAAA,0,68466,15,42758,44763
351_20221106131036,"0,1",/mnt/big/indeed/diopsis_quality/images/351_20221106131036.jpg,,351_20221106131036,351_20221106131036R,,0.0,-5.5033703,-9.8099785,0,,0,#440154,#AAAAAA,0,68468,14,9540,68245
292_20220802015635,"0,1",/mnt/big/indeed/diopsis_quality/images/292_20220802015635.jpg,,292_20220802015635,292_20220802015635R,,0.0,-0.68400383,5.962509,0,,0,#440154,#AAAAAA,0,68468,22,64222,68246
238_20230607005309,"0,1",/mnt/big/indeed/diopsis_quality/images/238_20230607005309.jpg,,238_20230607005309,238_20230607005309R,,0.0,-0.5631809,7.1035805,0,,0,#440154,#AAAAAA,0,68468,26,18597,68247
381_20230817235047,"0,1",/mnt/big/indeed/diopsis_quality/images/381_20230817235047.jpg,,381_20230817235047,381_20230817235047R,,0.0,-0.29833603,6.691078,0,,0,#440154,#AAAAAA,0,68458,20,65916,11182
224_20230514040049,"0,1",/mnt/big/indeed/diopsis_quality/images/224_20230514040049.jpg,,224_20230514040049,224_20230514040049R,,0.012482387,-1.5809402,12.767227,0,,0,#450457,#AAAAAA,0,68464,17,55342,24673
399_20230707133534,"0,1",/mnt/big/indeed/diopsis_quality/images/399_20230707133534.jpg,,399_20230707133534,399_20230707133534R,,0.0,-1.2923832,-13.918675,0,,0,#440154,#AAAAAA,0,68458,26,28027,11189
362_20230807104202,"0,1",/mnt/big/indeed/diopsis_quality/images/362_20230807104202.jpg,,362_20230807104202,362_20230807104202R,,0.0,-1.9196186,-8.14613,0,,0,#440154,#AAAAAA,0,68458,14,8167,11190
288_20210718022438,"0,1",/mnt/big/indeed/diopsis_quality/images/288_20210718022438.jpg,,288_20210718022438,288_20210718022438R,,0.0,-10.281273,3.2142067,0,,0,#440154,#AAAAAA,0,68465,17,41271,29705
210_20230908033059,"0,1",/mnt/big/indeed/diopsis_quality/images/210_20230908033059.jpg,,210_20230908033059,210_20230908033059R,,0.0,-6.438384,2.2443485,0,,0,#440154,#AAAAAA,0,68468,20,55474,68181
248_20240426202345,"0,1",/mnt/big/indeed/diopsis_quality/images/248_20240426202345.jpg,,248_20240426202345,248_20240426202345R,,0.0,-2.2721062,12.038315,0,,0,#440154,#AAAAAA,0,68459,18,13733,13839
348_20220719123505,"0,1",/mnt/big/indeed/diopsis_quality/images/348_20220719123505.jpg,,348_20220719123505,348_20220719123505R,,0.0,-2.8469296,-10.48619,1,,0,#440154,#AAAAAA,0,68468,32,5716,68224
362_20230815045958,"0,1",/mnt/big/indeed/diopsis_quality/images/362_20230815045958.jpg,,362_20230815045958,362_20230815045958R,,0.0,1.3690968,5.900486,0,,0,#440154,#AAAAAA,0,68468,16,60005,68225
273_20220920184207,"0,1",/mnt/big/indeed/diopsis_quality/images/273_20220920184207.jpg,,273_20220920184207,273_20220920184207R,,0.0,-1.518671,-5.511676,0,,0,#440154,#AAAAAA,0,68466,23,59561,44623
342_20230831181940,"0,1",/mnt/big/indeed/diopsis_quality/images/342_20230831181940.jpg,,342_20230831181940,342_20230831181940R,,0.0,-1.8188267,-9.66401,0,,0,#440154,#AAAAAA,0,68466,22,62209,44541
347_20230712220650,"0,1",/mnt/big/indeed/diopsis_quality/images/347_20230712220650.jpg,,347_20230712220650,347_20230712220650R,,0.0,0.24928093,4.258461,0,,0,#440154,#AAAAAA,0,68468,20,34365,68177
229_20220825152807,"0,1",/mnt/big/indeed/diopsis_quality/images/229_20220825152807.jpg,,229_20220825152807,229_20220825152807R,,0.0,-1.5205231,-10.291737,0,,0,#440154,#AAAAAA,0,68451,26,52140,6087
267_20210803215946,"0,1",/mnt/big/indeed/diopsis_quality/images/267_20210803215946.jpg,,267_20210803215946,267_20210803215946R,,0.0,-1.1301098,4.351986,0,,0,#440154,#AAAAAA,0,68468,15,59805,68178
313_20230522120542,"0,1",/mnt/big/indeed/diopsis_quality/images/313_20230522120542.jpg,,313_20230522120542,313_20230522120542R,,0.04668674,-19.286518,0.754982,0,,0,#471063,#AAAAAA,0,68463,15,10138,24512
233_20240531005315,"0,1",/mnt/big/indeed/diopsis_quality/images/233_20240531005315.jpg,,233_20240531005315,233_20240531005315R,,0.0,-1.5787964,4.955185,0,,0,#440154,#AAAAAA,1,68447,11,38506,4573
305_20230610023803,"0,1",/mnt/big/indeed/diopsis_quality/images/305_20230610023803.jpg,,305_20230610023803,305_20230610023803R,,0.0026009595,0.263731,7.1732445,0,,0,#440154,#AAAAAA,0,68468,25,66250,68179
219_20230712074925,"0,1",/mnt/big/indeed/diopsis_quality/images/219_20230712074925.jpg,,219_20230712074925,219_20230712074925R,,0.0,-12.399787,-5.55678,0,,0,#440154,#AAAAAA,0,68468,17,21904,68180
335_20230422002622,"0,1",/mnt/big/indeed/diopsis_quality/images/335_20230422002622.jpg,,335_20230422002622,335_20230422002622R,,0.028312795,13.08931,1.8576984,0,,0,#46085c,#AAAAAA,0,68466,17,30078,44540
225_20230626011839,"0,1",/mnt/big/indeed/diopsis_quality/images/225_20230626011839.jpg,,225_20230626011839,225_20230626011839R,,0.01037706,-11.336972,-1.7077198,0,,0,#450457,#AAAAAA,0,68463,11,39319,24513
352_20240803004414,"0,1",/mnt/big/indeed/diopsis_quality/images/352_20240803004414.jpg,,352_20240803004414,352_20240803004414R,,0.0,0.34902763,6.0777874,1,,0,#440154,#AAAAAA,0,68468,17,5010,68182
250_20220517095123,"0,1",/mnt/big/indeed/diopsis_quality/images/250_20220517095123.jpg,,250_20220517095123,250_20220517095123R,,0.0,4.572075,16.234852,0,,0,#440154,#AAAAAA,0,68458,27,3719,11180
373_20240823173649,"0,1",/mnt/big/indeed/diopsis_quality/images/373_20240823173649.jpg,,373_20240823173649,373_20240823173649R,,0.0,-0.18335152,-8.680759,0,,0,#440154,#AAAAAA,0,68468,16,50174,68183
383_20240721033709,"0,1",/mnt/big/indeed/diopsis_quality/images/383_20240721033709.jpg,,383_20240721033709,383_20240721033709R,,0.0,7.2245064,15.2624855,0,,0,#440154,#AAAAAA,0,68468,24,27874,68184
271_20210907033538,"0,1",/mnt/big/indeed/diopsis_quality/images/271_20210907033538.jpg,,271_20210907033538,271_20210907033538R,,0.0,0.7168274,5.968174,0,,0,#440154,#AAAAAA,0,68468,19,11414,68176
365_20230703165530,"0,1",/mnt/big/indeed/diopsis_quality/images/365_20230703165530.jpg,,365_20230703165530,365_20230703165530R,,0.0,0.3558693,-11.838456,0,,0,#440154,#AAAAAA,0,68456,20,42068,10090
398_20230716195244,"0,1",/mnt/big/indeed/diopsis_quality/images/398_20230716195244.jpg,,398_20230716195244,398_20230716195244R,,0.0,-2.1270847,-10.180498,1,,0,#440154,#AAAAAA,0,68465,24,22605,29703
258_20230622225052,"0,1",/mnt/big/indeed/diopsis_quality/images/258_20230622225052.jpg,,258_20230622225052,258_20230622225052R,,0.0,-0.13402557,4.436245,0,,0,#440154,#AAAAAA,0,68457,13,51818,11142
290_20230520232426,"0,1",/mnt/big/indeed/diopsis_quality/images/290_20230520232426.jpg,,290_20230520232426,290_20230520232426R,,0.0,0.32697868,7.0999756,0,,0,#440154,#AAAAAA,0,68437,19,5003,2624
227_20230623151204,"0,1",/mnt/big/indeed/diopsis_quality/images/227_20230623151204.jpg,,227_20230623151204,227_20230623151204R,,0.0,-12.352478,-1.6294689,0,,0,#440154,#AAAAAA,0,68462,20,28039,18004
